,JOB_SEEKER_ID,Num_13,Den_13,Site_Name,Contract_ID,specialist_site_type_code,Num_13_full,Den_13_full,Num_26_full,Den_26_full,Num_26_path,Den_26_path,Num_26_wrkast,Den_26_wrkast,Unnamed: 0,Num_52_full,Den_52_full,Num_52_path,Den_52_path,Num_13_full_exp,Num_26_full_exp,Num_26_path_exp,Num_26_wrkast_exp,Num_52_full_exp,Num_52_path_exp
84,2571960003,,,AimBig Employment Pty Ltd. ARMIDALE,0212889K,AALL,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,7807372709,,,AimBig Employment SURRY HILLS,0212845J,AALL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,815575003,,,AimBig Employment BROADMEADOW,0212884E,AALL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,3377750003,,,AimBig Employment ETTALONG BEACH,0212881B,AALL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2125224007,,,AimBig Employment WERRIBEE,0212823C,MUSK,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1421903409,,,AimBig Employment ETTALONG BEACH,0212812K,AALL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
90,494502019,,,AimBig Employment JOONDALUP,0212833E,MENH,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,468935019,,,AimBig Employment CRAIGIEBURN,0212886G,AALL,0.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
92,3093935004,,,AimBig Employment DALBY,0212838K,AALL,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
93,9648401003,,,AimBig Employment BROADMEADOW,0212884E,AALL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,5730894409,,,AimBig Employment MOONEE PONDS,0212886G,AALL,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
95,800465019,,,AimBig Employment BROADMEADOWS,0212817E,AALL,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,9896692809,,,AimBig Employment CORIO,0212895H,AALL,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
97,269270003,,,AimBig Employment INGLEBURN,0212902B,AALL,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
