,Contract_ID,Site_Name,specialist_site_type_code,actual_13_full,actual_26_full,actual_26_path,actual_26_wrkast,actual_52_full,actual_52_path,exPer_13_full,exPer_26_full,exPer_26_path,exPer_26_wrkast,exPer_52_full,exPer_52_path,52_full_avg,52_path_avg,26_wrkast_avg,26_full_avg,26_path_avg,26_full,26_path,26_wrkast,52_full,52_path,13_full,26_comb,52_comb,13_full_avg,26_comb_avg,52_comb_avg
165,0212898K,AimBig Employment BAULKHAM HILLS,AALL,75.0,27.27272727272727,0.0,0.5,15.789473684210526,0.5,37.5,13.636363636363635,0.5,0.5,31.57894736842105,0.5,15.789473684210526,0.5,0.5,27.27272727272727,0.0,2.0,0.0,1.0,0.5,1.0,1.3333333333333333,4.0,0.0,2.175021240441801,4.0,0.0
166,0212898K,AimBig Employment HORNSBY,AALL,11.11111111111111,4.0,0.0,0.5,0.0,0.5,11.11111111111111,12.0,0.5,0.5,12.5,0.5,0.0,0.5,0.5,4.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.8035714285714286,0.0
167,0212898K,AimBig Employment MERRYLANDS,AALL,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,4.0,0.020202020202020204,0.0,4.0,0.09345794392523366,0.0
168,0212898K,AimBig Employment PARRAMATTA,AALL,100.0,20.0,0.0,0.5,11.11111111111111,0.5,50.0,10.0,0.5,0.5,11.11111111111111,0.5,11.11111111111111,0.5,0.5,20.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,3.2692307692307696,0.0
169,0212899A,AimBig Employment CABRAMATTA,AALL,100.0,0.0,0.0,0.5,0.0,0.5,75.0,0.5,100.0,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.08928571428571429,0.0
170,0212899A,AimBig Employment FAIRFIELD,AALL,42.10526315789473,30.434782608695656,0.0,0.5,0.0,0.5,26.31578947368421,8.695652173913043,0.5,0.5,4.166666666666666,0.5,0.0,0.5,0.5,30.434782608695656,0.0,3.5000000000000004,0.0,1.0,0.0,1.0,0.6857142857142856,4.0,0.0,2.896863886194633,4.0,0.0
171,0212900K,AimBig Employment DARLINGHURST,AALL,7.6923076923076925,0.0,0.0,0.5,0.0,0.5,7.6923076923076925,6.25,0.5,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08928571428571429,0.0
172,0212900K,AimBig Employment LEICHHARDT,AALL,27.77777777777778,35.714285714285715,0.0,0.5,5.555555555555555,0.5,19.444444444444446,42.857142857142854,100.0,0.5,27.77777777777778,0.5,5.555555555555555,0.5,0.5,35.714285714285715,0.0,0.8333333333333334,0.0,1.0,0.19999999999999998,1.0,1.4512471655328787,4.0,0.0,2.1714664018536904,4.0,0.0
173,0212900K,AimBig Employment MARRICKVILLE,AALL,15.789473684210526,11.11111111111111,0.0,0.5,7.6923076923076925,0.5,21.052631578947366,22.22222222222222,100.0,0.5,11.538461538461538,0.5,7.6923076923076925,0.5,0.5,11.11111111111111,0.0,0.5,0.0,1.0,0.6666666666666667,1.0,0.0,3.2727272727272725,4.0,4.0,1.0027777777777778,0.0
174,0212900K,AimBig Employment SURRY HILLS,AALL,23.076923076923077,18.181818181818183,0.0,0.5,18.181818181818183,0.5,7.6923076923076925,9.090909090909092,0.5,0.5,27.27272727272727,0.5,18.181818181818183,0.5,0.5,18.181818181818183,0.0,2.0,0.0,1.0,0.6666666666666669,1.0,4.0,4.0,0.0,4.0,0.0,0.34408602150537676
175,0212900K,AimBig Employment SYDNEY,AALL,100.0,27.27272727272727,0.0,0.5,0.0,0.5,40.0,9.090909090909092,0.5,0.5,25.0,0.5,0.0,0.5,0.5,27.27272727272727,0.0,2.9999999999999996,0.0,1.0,0.0,1.0,2.0,4.0,0.0,3.2265034209578682,4.0,0.0
176,0212901A,AimBig Employment LIVERPOOL,AALL,62.5,7.6923076923076925,0.0,0.5,0.0,0.5,25.0,11.538461538461538,33.33333333333333,0.5,16.666666666666664,0.5,0.0,0.5,0.5,7.6923076923076925,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,4.0,1.7866666666666664,0.0,4.0,1.4625,0.0
177,0212902B,AimBig Employment CAMPBELLTOWN,AALL,42.857142857142854,11.11111111111111,0.0,0.5,7.6923076923076925,0.5,28.57142857142857,7.4074074074074066,0.5,0.5,15.384615384615385,0.5,7.6923076923076925,0.5,0.5,11.11111111111111,0.0,1.5000000000000002,0.0,1.0,0.5,1.0,0.0,4.0,0.0,4.0,1.0027777777777778,0.0
178,0212902B,AimBig Employment INGLEBURN,AALL,16.666666666666664,11.11111111111111,0.0,0.5,0.0,0.5,16.666666666666664,0.5,100.0,0.5,0.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0732142857142857,0.0
179,0212904D,AimBig Employment HURSTVILLE,AALL,38.88888888888889,7.6923076923076925,0.0,0.5,0.0,0.5,16.666666666666664,7.6923076923076925,0.5,0.5,18.75,0.5,0.0,0.5,0.5,7.6923076923076925,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.9999999999999987,0.0,4.0,1.4625,0.0
180,0212904D,AimBig Employment MIRANDA,AALL,25.0,5.88235294117647,0.0,0.5,0.0,0.5,12.5,17.647058823529413,0.5,0.5,18.75,0.5,0.0,0.5,0.5,5.88235294117647,0.0,0.33333333333333326,0.0,1.0,0.0,1.0,4.0,1.3200000000000003,0.0,4.0,1.1392857142857142,0.0
181,0212904D,AimBig Employment ROCKDALE,AALL,25.0,0.5,0.5,0.5,0.5,0.5,12.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0.09345794392523366,0.0
