,CONTRACT_ID,SITE_CODE,SPECIALTY_CD,SITE_NAME,PERFORMANCE_MEASURES,ALL_ORG_NAT_AVG,52_full_avg,52_path_avg,26_wrkast_avg,26_full_avg,26_path_avg,13_full_avg
2018,0212812K,MK57,AALL,AimBig Employment ETTALONG BEACH,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2019,0212812K,AE81,AALL,AimBig Employment KANWAL,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2082,0212813A,AE51,AALL,AimBig Employment MAITLAND,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2083,0212813A,AE51,AALL,AimBig Employment MAITLAND,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2087,0212813A,AE51,AALL,AimBig Employment MAITLAND,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2088,0212813A,AE41,AALL,AimBig Employment CESSNOCK,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2090,0212813A,AE41,AALL,AimBig Employment CESSNOCK,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2091,0212813A,AE51,AALL,AimBig Employment MAITLAND,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2092,0212813A,AE41,AALL,AimBig Employment CESSNOCK,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2094,0212813A,AE51,AALL,AimBig Employment MAITLAND,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2095,0212813A,AE41,AALL,AimBig Employment CESSNOCK,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2097,0212813A,AE51,AALL,AimBig Employment MAITLAND,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2098,0212813A,AE41,AALL,AimBig Employment CESSNOCK,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2099,0212813A,AE41,AALL,AimBig Employment CESSNOCK,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2100,0212813A,AE41,AALL,AimBig Employment CESSNOCK,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2101,0212813A,AE51,AALL,AimBig Employment MAITLAND,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2103,0212813A,AE41,AALL,AimBig Employment CESSNOCK,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,0212813A,AE41,AALL,AimBig Employment CESSNOCK,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,0212813A,AE51,AALL,AimBig Employment MAITLAND,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,0212813A,AE51,AALL,AimBig Employment MAITLAND,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,0212813A,AE41,AALL,AimBig Employment CESSNOCK,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2109,0212813A,AE51,AALL,AimBig Employment MAITLAND,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2111,0212882C,AE41,AALL,AimBig Employment CESSNOCK,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2112,0212882C,AE41,AALL,AimBig Employment CESSNOCK,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,0212882C,AE51,AALL,AimBig Employment MAITLAND,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,0212882C,AE51,AALL,AimBig Employment MAITLAND,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2115,0212882C,AE41,AALL,AimBig Employment CESSNOCK,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2116,0212882C,AE41,AALL,AimBig Employment CESSNOCK,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2118,0212882C,AE51,AALL,AimBig Employment MAITLAND,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2119,0212882C,AE51,AALL,AimBig Employment MAITLAND,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2120,0212882C,AE41,AALL,AimBig Employment CESSNOCK,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2123,0212882C,AE41,AALL,AimBig Employment CESSNOCK,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2124,0212882C,AE41,AALL,AimBig Employment CESSNOCK,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2125,0212882C,AE51,AALL,AimBig Employment MAITLAND,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2126,0212882C,AE51,AALL,AimBig Employment MAITLAND,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2127,0212882C,AE51,AALL,AimBig Employment MAITLAND,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2128,0212882C,AE51,AALL,AimBig Employment MAITLAND,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2129,0212882C,AE51,AALL,AimBig Employment MAITLAND,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2130,0212882C,AE41,AALL,AimBig Employment CESSNOCK,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2131,0212882C,AE41,AALL,AimBig Employment CESSNOCK,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2132,0212882C,AE51,AALL,AimBig Employment MAITLAND,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2133,0212882C,AE41,AALL,AimBig Employment CESSNOCK,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2200,0212814B,AE31,AALL,AimBig Employment TAMWORTH,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2201,0212814B,AE31,AALL,AimBig Employment TAMWORTH,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2202,0212814B,AE31,AALL,AimBig Employment TAMWORTH,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2203,0212814B,AE31,AALL,AimBig Employment TAMWORTH,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2204,0212814B,AE31,AALL,AimBig Employment TAMWORTH,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2205,0212814B,AE31,AALL,AimBig Employment TAMWORTH,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2206,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2207,0212814B,AE31,AALL,AimBig Employment TAMWORTH,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2217,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2218,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2220,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2222,0212814B,AE31,AALL,AimBig Employment TAMWORTH,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2226,0212814B,AE31,AALL,AimBig Employment TAMWORTH,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2227,0212814B,AE31,AALL,AimBig Employment TAMWORTH,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2228,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2229,0212814B,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2230,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2231,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2232,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2233,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2234,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2235,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2236,0212883D,AE31,AALL,AimBig Employment TAMWORTH,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2239,0212883D,AE31,AALL,AimBig Employment TAMWORTH,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2240,0212883D,AE31,AALL,AimBig Employment TAMWORTH,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2241,0212883D,AE31,AALL,AimBig Employment TAMWORTH,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2242,0212883D,AE31,AALL,AimBig Employment TAMWORTH,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2246,0212883D,AE31,AALL,AimBig Employment TAMWORTH,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2247,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2249,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,0212883D,AE31,AALL,AimBig Employment TAMWORTH,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,0212883D,AE31,AALL,AimBig Employment TAMWORTH,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2256,0212883D,AE31,AALL,AimBig Employment TAMWORTH,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2257,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2258,0212883D,AE31,AALL,AimBig Employment TAMWORTH,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2259,0212883D,AE21,AALL,AimBig Employment GUNNEDAH,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2320,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2321,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2322,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2323,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2328,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2329,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2330,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2331,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2335,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2338,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2339,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2342,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2343,0212815C,AE11,AALL,AimBig Employment BROADMEADOW,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2344,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2345,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2346,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2347,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2348,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2349,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2353,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2354,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2355,0212815C,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2359,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2361,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2363,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2366,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2367,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2369,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2370,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2371,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2372,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2373,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2375,0212884E,YH67,AALL,AimBig Employment CHARLESTOWN,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2376,0212884E,AE11,AALL,AimBig Employment BROADMEADOW,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2420,0212885F,AE01,AALL,AimBig Employment SINGLETON,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,0212885F,AE01,AALL,AimBig Employment SINGLETON,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
2424,0212885F,AE01,AALL,AimBig Employment SINGLETON,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2425,0212885F,AE01,AALL,AimBig Employment SINGLETON,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2426,0212885F,AE01,AALL,AimBig Employment SINGLETON,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
2429,0212816D,AE01,AALL,AimBig Employment SINGLETON,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,0212816D,AE01,AALL,AimBig Employment SINGLETON,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2432,0212816D,AE01,AALL,AimBig Employment SINGLETON,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2433,0212816D,AE01,AALL,AimBig Employment SINGLETON,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2434,0212816D,AE01,AALL,AimBig Employment SINGLETON,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2435,0212816D,AE01,AALL,AimBig Employment SINGLETON,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2436,0212816D,AE01,AALL,AimBig Employment SINGLETON,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
2437,0212885F,AE01,AALL,AimBig Employment SINGLETON,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2440,0212816D,AE01,AALL,AimBig Employment SINGLETON,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2442,0212816D,AE01,AALL,AimBig Employment SINGLETON,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,0212816D,AE01,AALL,AimBig Employment SINGLETON,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
2444,0212885F,AE01,AALL,AimBig Employment SINGLETON,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2447,0212885F,AE01,AALL,AimBig Employment SINGLETON,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2456,0212885F,AE01,AALL,AimBig Employment SINGLETON,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
2457,0212885F,AE01,AALL,AimBig Employment SINGLETON,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2602,0212886G,AD91,AALL,AimBig Employment BROADMEADOWS,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2603,0212886G,AD81,AALL,AimBig Employment MOONEE PONDS,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2604,0212886G,AD71,AALL,AimBig Employment CRAIGIEBURN,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2605,0212886G,AD81,AALL,AimBig Employment MOONEE PONDS,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2606,0212886G,AD91,AALL,AimBig Employment BROADMEADOWS,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2607,0212886G,AD71,AALL,AimBig Employment CRAIGIEBURN,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2608,0212886G,AD81,AALL,AimBig Employment MOONEE PONDS,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2609,0212886G,AD91,AALL,AimBig Employment BROADMEADOWS,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2610,0212886G,AD71,AALL,AimBig Employment CRAIGIEBURN,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2611,0212886G,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2612,0212886G,Y987,AALL,AimBig Employment Pty Ltd COBURG,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2613,0212886G,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2614,0212886G,Y987,AALL,AimBig Employment Pty Ltd COBURG,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2615,0212886G,AD81,AALL,AimBig Employment MOONEE PONDS,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2616,0212886G,AD71,AALL,AimBig Employment CRAIGIEBURN,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2617,0212886G,AD91,AALL,AimBig Employment BROADMEADOWS,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2619,0212886G,AD71,AALL,AimBig Employment CRAIGIEBURN,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2620,0212886G,AD91,AALL,AimBig Employment BROADMEADOWS,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2621,0212886G,AD81,AALL,AimBig Employment MOONEE PONDS,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2624,0212886G,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2625,0212886G,YH37,AALL,AimBig Employment GLENROY,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2626,0212886G,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2627,0212886G,YH37,AALL,AimBig Employment GLENROY,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
2628,0212886G,Y987,AALL,AimBig Employment Pty Ltd COBURG,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
2629,0212886G,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2630,0212886G,Y987,AALL,AimBig Employment Pty Ltd COBURG,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2631,0212886G,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
2632,0212886G,YH37,AALL,AimBig Employment GLENROY,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
2633,0212886G,YH37,AALL,AimBig Employment GLENROY,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
2634,0212886G,YH37,AALL,AimBig Employment GLENROY,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2635,0212886G,AD81,AALL,AimBig Employment MOONEE PONDS,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2636,0212886G,AD91,AALL,AimBig Employment BROADMEADOWS,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2637,0212886G,AD71,AALL,AimBig Employment CRAIGIEBURN,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
2638,0212817E,AD71,AALL,AimBig Employment CRAIGIEBURN,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2639,0212817E,AD81,AALL,AimBig Employment MOONEE PONDS,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2640,0212817E,AD91,AALL,AimBig Employment BROADMEADOWS,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
2641,0212817E,AD81,AALL,AimBig Employment MOONEE PONDS,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2642,0212817E,AD91,AALL,AimBig Employment BROADMEADOWS,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2643,0212817E,AD71,AALL,AimBig Employment CRAIGIEBURN,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
2644,0212817E,AD91,AALL,AimBig Employment BROADMEADOWS,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2645,0212817E,AD81,AALL,AimBig Employment MOONEE PONDS,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2646,0212817E,AD71,AALL,AimBig Employment CRAIGIEBURN,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
2647,0212817E,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
2648,0212817E,YH37,AALL,AimBig Employment GLENROY,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2649,0212817E,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2650,0212817E,Y987,AALL,AimBig Employment Pty Ltd COBURG,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
2651,0212817E,Y987,AALL,AimBig Employment Pty Ltd COBURG,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2652,0212817E,YH37,AALL,AimBig Employment GLENROY,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
2653,0212817E,Y997,AALL,AimBig Employment Pty Ltd SUNBURY,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
