,index,Contract_ID,Site_Name,specialist_site_type_code,actual_13_full,actual_26_full,actual_26_path,actual_26_wrkast,actual_52_full,actual_52_path,exPer_13_full,exPer_26_full,exPer_26_path,exPer_26_wrkast,exPer_52_full,exPer_52_path,52_full_avg,52_path_avg,26_wrkast_avg,26_full_avg,26_path_avg,26_full,26_path,26_wrkast,52_full,52_path,13_full,26_comb,52_comb,13_full_avg,26_comb_avg,52_comb_avg,overall_perScore,overall_perScore_avg,star_rating_perc,star_rating
126,126,0212870K,AimBig Employment DUBBO,MENH,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.828,0.57,0.912,0.03973913043478261,0.0,2.398,0.9517391304347826,151.95979899497488,5.0
127,127,0212871K,AimBig Employment DUBBO,MUSK,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.912,0.03808333333333333,0.0,0.0,0.9500833333333334,-100.0,1.0
128,128,0212872A,AimBig Employment ORANGE,MENH,0.0,0.5,0.5,0.5,0.5,0.5,33.33333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.828,0.7599999999999999,0.912,0.03973913043478261,0.0,2.588,0.9517391304347826,171.92325262677022,5.0
129,129,0212873B,AimBig Employment ORANGE,MUSK,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.828,1.14,0.912,0.03808333333333333,0.0,2.968,0.9500833333333334,212.3936496798526,5.0
130,130,0212875D,AimBig Employment CALOUNDRA,MUSK,20.0,100.0,0.5,0.5,100.0,50.0,13.333333333333334,100.0,0.5,0.5,200.0,50.0,100.0,50.0,0.5,100.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.828,0.0,0.0,1.1171111111111112,1.14,1.828,2.257111111111111,-19.01151914935512,
131,131,0212879H,AimBig Employment CHERMSIDE,AALL,100.0,3.0303030303030303,0.0,0.5,3.0303030303030303,0.5,75.0,3.0303030303030303,0.5,0.5,6.0606060606060606,0.5,3.0303030303030303,0.5,0.5,3.0303030303030303,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.828,0.28500000000000003,0.912,0.0,0.02839427662957076,2.113,0.9403942766295708,124.69298809145437,5.0
132,132,0212879H,AimBig Employment FORTITUDE VALLEY,AALL,10.0,11.11111111111111,0.0,0.5,0.0,0.5,20.0,0.5,0.5,0.5,12.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.0,1.828,0.025088028169014086,0.912,0.9474589285714285,0.0,1.853088028169014,1.8594589285714287,-0.3426211950435067,3.0
133,133,0212879H,AimBig Employment MITCHELTON,AALL,27.27272727272727,100.0,0.5,0.5,11.11111111111111,0.5,27.27272727272727,25.0,0.5,0.5,22.22222222222222,0.5,11.11111111111111,0.5,0.5,100.0,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.828,0.11399999999999999,0.10657078651685392,1.828,0.0,1.9420000000000002,1.934570786516854,0.38402386384228887,3.0
134,134,0212879H,AimBig Employment NORTH LAKES,AALL,38.095238095238095,14.285714285714285,0.0,0.5,7.6923076923076925,0.5,19.047619047619047,14.285714285714285,33.33333333333333,0.5,19.230769230769234,0.5,7.6923076923076925,0.5,0.5,14.285714285714285,0.0,1.0,0.0,1.0,0.39999999999999997,1.0,0.912,1.828,0.0,0.912,0.8619527777777778,0.0,2.74,1.7739527777777777,54.457324587432666,5.0
135,135,0212879H,AimBig Employment TOOWONG,AALL,56.25,25.0,0.0,0.5,3.0303030303030303,0.5,37.5,15.625,0.5,0.5,12.121212121212121,0.5,3.0303030303030303,0.5,0.5,25.0,0.0,1.6,0.0,1.0,0.25,1.0,0.1688888888888889,1.828,0.0,0.7805023255813953,1.828,0.0,1.996888888888889,2.6085023255813953,-23.4469193565387,2.0
136,136,0212881B,AimBig Employment ETTALONG BEACH,AALL,27.77777777777778,14.285714285714285,0.0,0.5,3.0303030303030303,0.5,5.555555555555555,10.714285714285714,0.5,0.5,9.090909090909092,0.5,3.0303030303030303,0.5,0.5,14.285714285714285,0.0,1.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.912,0.4968836363636364,0.0,0.912,1.0719630434782608,0.0,1.4088836363636363,1.9839630434782607,-28.986397151148637,2.0
137,137,0212881B,AimBig Employment GOSFORD,AALL,6.666666666666667,0.5,0.5,0.5,0.5,0.5,13.333333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.828,0.6839999999999999,0.912,0.04271028037383178,0.0,2.512,0.9547102803738318,163.11647121013374,5.0
138,138,0212881B,AimBig Employment KANWAL,AALL,29.166666666666668,13.513513513513514,8.333333333333332,0.5,0.0,0.5,16.666666666666664,18.91891891891892,8.333333333333332,0.5,7.5,0.5,0.0,0.5,0.5,13.513513513513514,8.333333333333332,0.7142857142857143,1.0,1.0,0.0,1.0,0.40000000000000013,1.828,0.0,0.912,1.8239196428571431,0.0,2.228,2.735919642857143,-18.56485968742555,3.0
139,139,0212881B,AimBig Employment THE ENTRANCE,AALL,25.0,11.11111111111111,0.0,0.5,0.0,0.5,25.0,11.11111111111111,0.5,0.5,0.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.828,0.0,0.912,0.9474589285714285,0.0,1.828,1.8594589285714287,-1.6918323974812208,3.0
140,140,0212881B,AimBig Employment WOY WOY,AALL,66.66666666666666,15.789473684210526,0.0,0.5,5.88235294117647,0.5,33.33333333333333,15.789473684210526,0.5,0.5,23.52941176470588,0.5,5.88235294117647,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.25,1.0,0.912,1.828,0.0,0.912,1.1469585365853658,0.0,2.74,2.058958536585366,33.07698777383309,4.0
141,141,0212881B,AimBig Employment WYONG,AALL,100.0,100.0,0.5,0.5,100.0,0.5,133.33333333333331,50.0,0.5,0.5,200.0,0.5,100.0,0.5,0.5,100.0,0.5,2.0,1.0,1.0,0.5,1.0,0.0,1.828,0.263076923076923,0.0,1.828,1.1254961832061068,2.091076923076923,2.9534961832061066,-29.199944968034536,2.0
142,142,0212882C,AimBig Employment CESSNOCK,AALL,33.33333333333333,27.27272727272727,0.0,0.5,11.11111111111111,0.5,11.11111111111111,0.5,0.5,0.5,5.555555555555555,0.5,11.11111111111111,0.5,0.5,27.27272727272727,0.0,54.54545454545454,0.0,1.0,2.0,1.0,0.0,1.828,9.633904837851024e-18,0.60144578313253,1.828,0.0,1.828,2.4294457831325302,-24.75650155719982,2.0
143,143,0212882C,AimBig Employment MAITLAND,AALL,19.047619047619047,15.789473684210526,0.0,0.5,11.11111111111111,0.5,14.285714285714285,15.789473684210526,0.5,0.5,16.666666666666664,0.5,11.11111111111111,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.6666666666666667,1.0,0.0,1.828,0.57,0.912,0.75405,0.0,2.398,1.66605,43.933255304462655,5.0
144,144,0212884E,AimBig Employment BROADMEADOW,AALL,17.24137931034483,11.11111111111111,0.0,0.5,4.761904761904762,0.5,10.344827586206897,8.333333333333332,50.0,0.5,9.523809523809524,0.5,4.761904761904762,0.5,0.5,11.11111111111111,0.0,1.3333333333333335,0.0,1.0,0.5,1.0,0.183132530120482,1.828,0.0,0.912,0.6944298850574713,0.0,2.011132530120482,1.6064298850574712,25.192674067348563,4.0
145,145,0212884E,AimBig Employment CHARLESTOWN,AALL,100.0,0.0,0.0,0.5,0.0,0.5,100.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.912,0.04080357142857143,0.0,0.0,0.9528035714285714,-100.0,1.0
146,146,0212886G,AimBig Employment BROADMEADOWS,AALL,20.0,14.285714285714285,0.0,0.5,5.88235294117647,0.5,15.0,10.714285714285714,33.33333333333333,0.5,17.647058823529413,0.5,5.88235294117647,0.5,0.5,14.285714285714285,0.0,1.3333333333333333,0.0,1.0,0.33333333333333326,1.0,0.0,1.828,0.0,0.912,0.9797634146341464,0.0,1.828,1.8917634146341464,-3.3705808105226387,3.0
147,147,0212886G,AimBig Employment CRAIGIEBURN,AALL,27.27272727272727,14.285714285714285,0.0,0.5,7.6923076923076925,0.5,18.181818181818183,7.142857142857142,66.66666666666666,0.5,7.6923076923076925,0.5,7.6923076923076925,0.5,0.5,14.285714285714285,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.828,0.38000000000000006,0.912,0.8619527777777778,0.0,2.208,1.7739527777777777,24.467800251478586,4.0
148,148,0212886G,AimBig Employment GLENROY,AALL,100.0,100.0,0.5,0.5,0.5,0.5,75.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.828,0.45599999999999996,0.195168,1.828,0.0,2.284,2.023168,12.892256105276465,3.0
149,149,0212886G,AimBig Employment MOONEE PONDS,AALL,48.717948717948715,16.666666666666664,0.0,0.5,4.0,0.5,35.8974358974359,12.5,30.0,0.5,9.0,0.5,4.0,0.5,0.5,16.666666666666664,0.0,1.333333333333333,0.0,1.0,0.4444444444444444,1.0,0.0,1.828,0.10230053842388658,0.912,1.3084108695652177,0.0,1.9303005384238867,2.220410869565218,-13.06561479759546,3.0
150,150,0212889K,AimBig Employment GLEN INNES,AALL,69.23076923076923,15.789473684210526,0.0,0.5,2.4390243902439024,0.5,53.84615384615385,15.789473684210526,25.0,0.5,14.634146341463413,0.5,2.4390243902439024,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.1302857142857141,1.828,0.0,0.912,1.2522742268041238,0.0,1.9582857142857142,2.1642742268041237,-9.51767155784979,3.0
151,151,0212889K,AimBig Employment INVERELL,AALL,30.76923076923077,100.0,0.5,0.5,0.0,0.5,38.46153846153847,300.0,0.5,0.5,50.0,0.5,0.0,0.5,0.5,100.0,0.5,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.828,0.14901960784313728,0.20226534653465345,1.828,0.0,1.9770196078431375,2.0302653465346534,-2.6225999858786007,3.0
152,152,0212889K,AimBig Employment Pty Ltd. ARMIDALE,AALL,20.0,11.11111111111111,0.0,0.5,0.0,0.5,20.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.0,1.828,0.0,0.912,0.9474589285714285,0.0,1.828,1.8594589285714287,-1.6918323974812208,3.0
153,153,0212891D,AimBig Employment BERRIMAH,AALL,100.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,200.0,1.0,1.0,1.0,1.0,0.90288,1.828,0.0,0.195168,1.828,0.0,2.73088,2.023168,34.98038719473617,4.0
154,154,0212891D,AimBig Employment CASUARINA,AALL,100.0,100.0,0.5,0.5,0.5,0.5,66.66666666666666,200.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.828,0.5699999999999998,0.195168,1.828,0.0,2.3979999999999997,2.023168,18.526983424016176,3.0
155,155,0212891D,AimBig Employment DARWIN CITY,AALL,100.0,100.0,0.5,0.5,0.5,0.5,100.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.828,0.57,0.195168,1.828,0.0,2.398,2.023168,18.5269834240162,3.0
156,156,0212893F,Aimbig Employment LAUNCESTON,AALL,100.0,11.11111111111111,0.0,0.5,11.11111111111111,0.5,100.0,11.11111111111111,0.5,0.5,22.22222222222222,0.5,11.11111111111111,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.828,0.57,0.912,0.0,0.04120481927710849,2.398,0.9532048192771085,151.57237474088677,5.0
157,157,0212894G,AimBig Employment BENDIGO,AALL,44.44444444444444,100.0,0.5,0.5,100.0,0.5,33.33333333333333,40.0,0.5,0.5,50.0,0.5,100.0,0.5,0.5,100.0,0.5,2.5,1.0,1.0,2.0,1.0,0.0,1.828,0.5999999999999999,0.0,1.828,1.1254961832061068,2.428,2.9534961832061066,-17.792343399464468,3.0
158,158,0212895H,AimBig Employment CORIO,AALL,11.76470588235294,100.0,0.5,0.5,100.0,0.5,0.5,33.33333333333333,0.5,0.5,100.0,0.5,100.0,0.5,0.5,100.0,0.5,3.0000000000000004,1.0,1.0,1.0,1.0,0.912,0.2547213114754099,0.0,0.0,1.828,1.1254961832061068,1.1667213114754098,2.9534961832061066,-60.49694195951526,1.0
159,159,0212895H,AimBig Employment Pty Ltd GEELONG,AALL,100.0,0.0,0.0,0.5,0.0,0.5,100.0,0.5,0.5,0.5,6.25,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.912,0.04080357142857143,0.0,0.0,0.9528035714285714,-100.0,1.0
160,160,0212897K,AimBig Employment CHINCHILLA,AALL,100.0,100.0,0.5,0.5,100.0,0.5,100.0,100.0,0.5,0.5,0.5,0.5,100.0,0.5,0.5,100.0,0.5,1.0,1.0,1.0,200.0,1.0,0.0,0.01828,1.14,0.0,1.828,1.1254961832061068,1.15828,2.9534961832061066,-60.782749387451275,1.0
161,161,0212897K,AimBig Employment DALBY,AALL,15.384615384615385,11.11111111111111,0.0,0.5,0.0,0.5,7.6923076923076925,5.555555555555555,0.5,0.5,6.25,0.5,0.0,0.5,0.5,11.11111111111111,0.0,2.0,0.0,1.0,0.0,1.0,0.456,1.828,0.0,0.912,0.9474589285714285,0.0,2.2840000000000003,1.8594589285714287,22.831430418026756,4.0
162,162,0212897K,AimBig Employment MILES,AALL,0.0,0.5,16.666666666666664,0.5,0.0,0.5,0.5,0.5,16.666666666666664,0.5,0.5,0.5,0.0,0.5,0.5,0.5,16.666666666666664,1.0,1.0,1.0,0.0,1.0,0.0,1.828,0.37999999999999995,0.912,1.4419982142857146,0.0,2.208,2.3539982142857148,-6.202137852089048,3.0
163,163,0212897K,AimBig Employment ROMA,AALL,42.857142857142854,100.0,0.5,0.5,0.5,0.5,28.57142857142857,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.828,0.22799999999999998,0.195168,1.828,0.0,2.056,2.023168,1.6228014677970377,3.0
164,164,0212898K,AimBig Employment AUBURN,AALL,25.0,15.789473684210526,0.0,0.5,0.0,0.5,12.5,15.789473684210526,50.0,0.5,37.5,0.5,0.0,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.0,1.0,0.912,1.828,0.0,0.912,1.3293803571428573,0.0,2.74,2.2413803571428574,22.246096753196564,4.0
165,165,0212898K,AimBig Employment BAULKHAM HILLS,AALL,75.0,27.27272727272727,0.0,0.5,15.789473684210526,0.5,37.5,13.636363636363635,0.5,0.5,31.57894736842105,0.5,15.789473684210526,0.5,0.5,27.27272727272727,0.0,2.0,0.0,1.0,0.5,1.0,0.304,1.828,0.0,0.4959048428207306,1.828,0.0,2.132,2.3239048428207307,-8.257861478863248,3.0
166,166,0212898K,AimBig Employment HORNSBY,AALL,11.11111111111111,4.0,0.0,0.5,0.0,0.5,11.11111111111111,12.0,0.5,0.5,12.5,0.5,0.0,0.5,0.5,4.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.828,0.0,0.912,0.3672321428571429,0.0,1.828,1.279232142857143,42.89822298532881,5.0
167,167,0212898K,AimBig Employment MERRYLANDS,AALL,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.912,0.009232323232323234,0.0,0.912,0.04271028037383178,0.0,0.9212323232323233,0.9547102803738318,-3.506609055094668,3.0
168,168,0212898K,AimBig Employment PARRAMATTA,AALL,100.0,20.0,0.0,0.5,11.11111111111111,0.5,50.0,10.0,0.5,0.5,11.11111111111111,0.5,11.11111111111111,0.5,0.5,20.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.828,0.0,0.912,1.4940384615384619,0.0,1.828,2.406038461538462,-24.024489665425136,2.0
169,169,0212899A,AimBig Employment CABRAMATTA,AALL,100.0,0.0,0.0,0.5,0.0,0.5,75.0,0.5,100.0,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.912,0.0,0.0,0.912,0.04080357142857143,0.0,0.912,0.9528035714285714,-4.282474651873226,3.0
170,170,0212899A,AimBig Employment FAIRFIELD,AALL,42.10526315789473,30.434782608695656,0.0,0.5,0.0,0.5,26.31578947368421,8.695652173913043,0.5,0.5,4.166666666666666,0.5,0.0,0.5,0.5,30.434782608695656,0.0,3.5000000000000004,0.0,1.0,0.0,1.0,0.15634285714285712,1.828,0.0,0.6604849660523764,1.828,0.0,1.9843428571428572,2.4884849660523765,-20.258997574305955,2.0
171,171,0212900K,AimBig Employment DARLINGHURST,AALL,7.6923076923076925,0.0,0.0,0.5,0.0,0.5,7.6923076923076925,6.25,0.5,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.912,0.04080357142857143,0.0,0.0,0.9528035714285714,-100.0,1.0
172,172,0212900K,AimBig Employment LEICHHARDT,AALL,27.77777777777778,35.714285714285715,0.0,0.5,5.555555555555555,0.5,19.444444444444446,42.857142857142854,100.0,0.5,27.77777777777778,0.5,5.555555555555555,0.5,0.5,35.714285714285715,0.0,0.8333333333333334,0.0,1.0,0.19999999999999998,1.0,0.33088435374149633,1.828,0.0,0.49509433962264143,1.828,0.0,2.1588843537414966,2.3230943396226413,-7.068588781797759,3.0
173,173,0212900K,AimBig Employment MARRICKVILLE,AALL,15.789473684210526,11.11111111111111,0.0,0.5,7.6923076923076925,0.5,21.052631578947366,22.22222222222222,100.0,0.5,11.538461538461538,0.5,7.6923076923076925,0.5,0.5,11.11111111111111,0.0,0.5,0.0,1.0,0.6666666666666667,1.0,0.0,1.4956363636363637,1.14,0.912,0.45826944444444445,0.0,2.6356363636363636,1.3702694444444445,92.34438703440134,5.0
174,174,0212900K,AimBig Employment SURRY HILLS,AALL,23.076923076923077,18.181818181818183,0.0,0.5,18.181818181818183,0.5,7.6923076923076925,9.090909090909092,0.5,0.5,27.27272727272727,0.5,18.181818181818183,0.5,0.5,18.181818181818183,0.0,2.0,0.0,1.0,0.6666666666666669,1.0,0.912,1.828,0.0,0.912,0.0,0.09806451612903237,2.74,1.0100645161290325,171.26980071538065,5.0
175,175,0212900K,AimBig Employment SYDNEY,AALL,100.0,27.27272727272727,0.0,0.5,0.0,0.5,40.0,9.090909090909092,0.5,0.5,25.0,0.5,0.0,0.5,0.5,27.27272727272727,0.0,2.9999999999999996,0.0,1.0,0.0,1.0,0.456,1.828,0.0,0.735642779978394,1.828,0.0,2.2840000000000003,2.563642779978394,-10.908024400371046,3.0
176,176,0212901A,AimBig Employment LIVERPOOL,AALL,62.5,7.6923076923076925,0.0,0.5,0.0,0.5,25.0,11.538461538461538,33.33333333333333,0.5,16.666666666666664,0.5,0.0,0.5,0.5,7.6923076923076925,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.912,0.8165066666666666,0.0,0.912,0.6683625,0.0,1.7285066666666666,1.5803625000000001,9.374062385475897,3.0
177,177,0212902B,AimBig Employment CAMPBELLTOWN,AALL,42.857142857142854,11.11111111111111,0.0,0.5,7.6923076923076925,0.5,28.57142857142857,7.4074074074074066,0.5,0.5,15.384615384615385,0.5,7.6923076923076925,0.5,0.5,11.11111111111111,0.0,1.5000000000000002,0.0,1.0,0.5,1.0,0.0,1.828,0.0,0.912,0.45826944444444445,0.0,1.828,1.3702694444444445,33.404419649825556,4.0
178,178,0212902B,AimBig Employment INGLEBURN,AALL,16.666666666666664,11.11111111111111,0.0,0.5,0.0,0.5,16.666666666666664,0.5,100.0,0.5,0.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.0,1.828,0.0,0.912,0.9474589285714285,0.0,1.828,1.8594589285714287,-1.6918323974812208,3.0
179,179,0212904D,AimBig Employment HURSTVILLE,AALL,38.88888888888889,7.6923076923076925,0.0,0.5,0.0,0.5,16.666666666666664,7.6923076923076925,0.5,0.5,18.75,0.5,0.0,0.5,0.5,7.6923076923076925,0.0,1.0,0.0,1.0,0.0,1.0,0.912,1.3709999999999996,0.0,0.912,0.6683625,0.0,2.2829999999999995,1.5803625000000001,44.46052725244995,5.0
180,180,0212904D,AimBig Employment MIRANDA,AALL,25.0,5.88235294117647,0.0,0.5,0.0,0.5,12.5,17.647058823529413,0.5,0.5,18.75,0.5,0.0,0.5,0.5,5.88235294117647,0.0,0.33333333333333326,0.0,1.0,0.0,1.0,0.912,0.6032400000000001,0.0,0.912,0.5206535714285714,0.0,1.5152400000000001,1.4326535714285713,5.764577719167498,3.0
181,181,0212904D,AimBig Employment ROCKDALE,AALL,25.0,0.5,0.5,0.5,0.5,0.5,12.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.828,0.0,0.912,0.04271028037383178,0.0,1.828,0.9547102803738318,91.47169959081388,5.0
